Product_ID,Product_Category,Launch_Region,Development_Cost,Launch_Marketing_Spend,Unit_Selling_Price,Unit_Production_Cost,First_Year_Units_Sold,Distribution_Coverage,Customer_Rating,First_Year_Profit,Unit_Margin,Margin_x_Units
PRD-2953,Health & Fitness,Asia-Pacific,106000.0,95000.0,85.49,29.58,31600.0,0.78,5.0,1565756.0,55.91,1766756.0
PRD-2495,Kitchen Appliances,Europe,274000.0,170000.0,271.95,92.07,15200.0,0.84,4.8,2290176.0,179.88,2734176.0
PRD-3219,Consumer Electronics,Asia-Pacific,380000.0,255000.0,347.71,119.56,25600.0,0.85,4.6,5205639.999999999,228.14999999999998,5840639.999999999
PRD-2431,Smart Home,North America,344000.0,200000.0,256.68,108.15,27000.0,0.95,4.4,3466310.0,148.53,4010310.0
PRD-1636,Kitchen Appliances,Latin America,157000.0,82000.0,141.9,50.76,8600.0,0.69,3.6,544804.0000000001,91.14000000000001,783804.0000000001
PRD-1136,Gaming Gear,North America,371000.0,243000.0,345.51,129.6,21500.0,0.89,4.8,4028065.0,215.91,4642065.0
PRD-2318,Home Automation,Europe,308000.0,178000.0,222.27,90.09,18700.0,0.77,4.1,1985766.0,132.18,2471766.0
PRD-2395,Personal Audio,Latin America,66010.0,45000.0,53.49,19.61,16200.0,0.69,3.5,441856.0,33.88,548856.0
PRD-2331,Health & Fitness,North America,128000.0,89000.0,112.79,39.9,28200.0,0.8,4.5,1838498.0000000005,72.89000000000001,2055498.0000000005
PRD-2710,Health & Fitness,Latin America,117000.0,62000.0,106.47,38.16,13200.0,0.74,3.8,722692.0,68.31,901692.0
PRD-2564,Wearable Tech,North America,349000.0,235000.0,296.01,110.4,19500.0,0.93,5.0,3035394.9999999995,185.60999999999999,3619394.9999999995
PRD-2300,Consumer Electronics,Europe,340000.0,238000.0,449.1,175.5,13000.0,0.86,5.0,2978800.0000000005,273.6,3556800.0000000005
PRD-2202,Smart Home,Europe,167000.0,113000.0,145.02,60.32,13100.0,0.81,4.5,829570.0000000002,84.70000000000002,1109570.0000000002
PRD-3481,Smart Home,North America,326000.0,202000.0,256.68,108.15,23700.0,0.95,5.0,2992161.0,148.53,3520161.0
PRD-1670,Consumer Electronics,Europe,404000.0,288000.0,449.1,175.5,10200.0,0.86,5.0,2098720.0,273.6,2790720.0
PRD-3008,Home Automation,Europe,256000.0,174000.0,229.44,98.28,19100.0,0.77,5.0,2075156.0,131.16,2505156.0
PRD-1319,Health & Fitness,Middle East,116000.0,77000.0,145.95,48.36,5600.0,0.6,3.9,353503.9999999999,97.58999999999999,546503.9999999999
PRD-2655,Personal Audio,Europe,101000.0,73000.0,84.75,29.15,28400.0,0.79,4.0,1405040.0,55.6,1579040.0
PRD-2996,Gaming Gear,North America,371000.0,243000.0,376.92,137.7,18200.0,0.89,4.5,3739804.000000001,239.22000000000003,4353804.000000001
PRD-3301,Smart Home,North America,353000.0,233000.0,290.16,101.85,30900.0,0.95,5.0,5232779.000000001,188.31000000000003,5818779.000000001
PRD-2887,Office Equipment,Latin America,102000.0,56000.0,73.01,28.0,6500.0,0.6,4.1,134565.00000000006,45.010000000000005,292565.00000000006
PRD-2048,Home Automation,Europe,303000.0,159000.0,215.1,81.9,18900.0,0.77,4.8,2055480.0,133.2,2517480.0
PRD-1162,Wearable Tech,Asia-Pacific,319000.0,201000.0,252.0,106.82,13400.0,0.8,4.1,1425412.0,145.18,1945412.0
PRD-1635,Personal Audio,Europe,90000.0,78000.0,77.55,27.56,36100.0,0.79,4.2,1636638.9999999998,49.989999999999995,1804638.9999999998
PRD-1172,Wearable Tech,Europe,255000.0,154000.0,240.45,81.84,12000.0,0.77,4.5,1494319.9999999998,158.60999999999999,1903319.9999999998
PRD-3465,Personal Audio,Europe,106000.0,72000.0,75.15,25.18,41700.0,0.79,4.1,1905749.0,49.970000000000006,2083749.0000000002
PRD-1313,Outdoor Tech,Europe,205000.0,139000.0,170.1,66.6,9600.0,0.61,3.6,649600.0,103.5,993600.0
PRD-2262,Smart Home,Europe,162000.0,132000.0,149.5,53.36,10300.0,0.81,4.1,696242.0,96.14,990242.0
PRD-3464,Wearable Tech,North America,304000.0,218000.0,304.98,120.75,16400.0,0.93,4.5,2499372.0000000005,184.23000000000002,3021372.0000000005
PRD-2099,Health & Fitness,Middle East,147000.0,95000.0,141.78,54.6,7500.0,0.6,4.2,411850.0,87.18,653850.0
PRD-2312,Wearable Tech,Europe,268000.0,198000.0,226.71,84.48,14100.0,0.77,4.6,1539443.0000000002,142.23000000000002,2005443.0000000002
PRD-1169,Health & Fitness,Middle East,147000.0,95000.0,150.12,53.04,8100.0,0.6,3.8,544348.0000000001,97.08000000000001,786348.0000000001
PRD-1824,Kitchen Appliances,North America,253000.0,161000.0,223.05,92.56,12800.0,0.83,4.9,1256272.0,130.49,1670272.0
PRD-2438,Home Automation,Europe,189000.0,179000.0,236.61,87.36,17900.0,0.77,4.4,2200575.0,149.25,2671575.0
PRD-3154,Personal Audio,Asia-Pacific,81000.0,62000.0,62.39,20.37,46995.99999999991,0.82,4.1,1974808.0,42.019999999999996,1974771.9199999962
PRD-1851,Health & Fitness,North America,164000.0,118000.0,109.19,44.94,23000.0,0.8,4.4,1195750.0,64.25,1477750.0
PRD-3267,Office Equipment,Europe,103000.0,64000.0,91.67,34.34,16100.0,0.78,3.8,756013.0,57.33,923013.0
PRD-2027,Gaming Gear,Asia-Pacific,197000.0,158000.0,161.99,61.2,25100.0,0.74,4.7,2174829.0,100.79,2529829.0
PRD-2460,Consumer Electronics,Europe,189000.0,123000.0,145.59,66.34,7500.0,0.61,4.0,282375.0,79.25,594375.0
PRD-2288,Home Automation,Europe,270000.0,163000.0,243.78,95.55,17200.0,0.77,4.3,2116556.0000000005,148.23000000000002,2549556.0000000005
PRD-1587,Office Equipment,Europe,94000.0,55000.0,91.67,34.34,14500.0,0.78,4.0,682285.0,57.33,831285.0
PRD-2038,Home Automation,Asia-Pacific,219000.0,161000.0,213.47,80.56,16200.0,0.74,4.3,1773142.0,132.91,2153142.0
PRD-1816,Kitchen Appliances,Latin America,144000.0,96000.0,126.42,54.0,9900.0,0.69,4.6,476958.0,72.42,716958.0
PRD-2617,Office Equipment,Latin America,100000.0,50000.0,70.78,25.48,6500.0,0.6,3.7,144450.0,45.3,294450.0
PRD-2943,Outdoor Tech,North America,192000.0,109000.0,154.65,68.48,13000.0,0.77,4.4,819210.0,86.17,1120210.0
PRD-1124,Wearable Tech,North America,282000.0,210000.0,269.1,103.5,15500.0,0.93,4.7,2074800.0000000005,165.60000000000002,2566800.0000000005
PRD-2890,Health & Fitness,Latin America,107000.0,73000.0,94.53,32.76,10100.0,0.74,3.7,443877.0,61.77,623877.0
PRD-1082,Wearable Tech,Europe,226000.0,166000.0,206.1,79.2,14100.0,0.77,4.0,1397289.9999999998,126.89999999999999,1789289.9999999998
PRD-1442,Wearable Tech,Europe,260000.0,172000.0,247.32,89.76,11900.0,0.77,4.9,1442964.0,157.56,1874964.0
PRD-1537,Office Equipment,Latin America,93000.0,62000.0,77.48,27.16,6800.0,0.6,3.5,187176.0000000001,50.32000000000001,342176.00000000006
PRD-1029,Consumer Electronics,Asia-Pacific,330000.0,230000.0,319.0,122.0,21500.0,0.85,4.8,3675500.0,197.0,4235500.0
PRD-1139,Health & Fitness,Europe,128000.0,88000.0,133.44,56.16,7500.0,0.6,4.0,363600.0,77.28,579600.0
PRD-2203,Health & Fitness,Asia-Pacific,132000.0,82000.0,98.99,30.55,26000.0,0.78,4.6,1565440.0,68.44,1779440.0
PRD-3088,Home Automation,Asia-Pacific,205000.0,163000.0,213.47,80.56,14200.0,0.74,3.9,1519322.0,132.91,1887322.0
PRD-1150,Health & Fitness,Latin America,101000.0,74000.0,91.54,37.08,11300.0,0.74,4.3,440398.0000000001,54.46000000000001,615398.0000000001
PRD-3478,Home Automation,Asia-Pacific,196000.0,132000.0,189.53,69.16,13200.0,0.78,4.6,1260884.0,120.37,1588884.0
PRD-3023,Outdoor Tech,Europe,190000.0,127000.0,192.78,77.7,7900.0,0.61,4.3,592132.0,115.08,909132.0
PRD-2955,Personal Audio,Europe,86000.0,86000.0,79.95,24.38,31200.0,0.79,4.2,1561784.0000000002,55.57000000000001,1733784.0000000002
PRD-1965,Personal Audio,Europe,89000.0,74000.0,82.35,26.77,42000.0,0.79,4.2,2171360.0,55.58,2334360.0
PRD-2563,Health & Fitness,Asia-Pacific,110000.0,85000.0,96.29,34.45,33300.0,0.78,4.4,1864272.0,61.84,2059272.0
PRD-1354,Personal Audio,Asia-Pacific,78000.0,53000.0,58.79,21.0,46995.99999999991,0.82,5.0,1664025.0,37.79,1775978.8399999966
PRD-2399,Health & Fitness,Middle East,127000.0,84000.0,133.44,56.16,8100.0,0.6,4.4,414968.0,77.28,625968.0
PRD-2119,Smart Home,Middle East,178000.0,118000.0,240.9,82.72,8400.0,0.53,4.0,1032712.0,158.18,1328712.0
PRD-1749,Consumer Electronics,Asia-Pacific,366000.0,209000.0,347.71,119.56,18900.0,0.85,4.5,3737035.0,228.14999999999998,4312035.0
PRD-1862,Wearable Tech,Europe,286000.0,151000.0,247.32,89.76,12300.0,0.77,4.4,1500988.0,157.56,1937988.0
PRD-2165,Kitchen Appliances,Europe,276000.0,178000.0,256.41,95.04,12900.0,0.84,4.8,1627673.0,161.37,2081673.0
PRD-2719,Smart Home,Middle East,180000.0,123000.0,214.62,88.0,6600.0,0.53,4.4,532692.0,126.62,835692.0
PRD-2763,Outdoor Tech,North America,209000.0,126000.0,175.05,64.64,11400.0,0.77,4.5,923674.0000000002,110.41000000000001,1258674.0000000002
PRD-1793,Outdoor Tech,Europe,219000.0,144000.0,175.77,73.26,7900.0,0.61,3.7,446829.0,102.51,809829.0
PRD-3133,Health & Fitness,Asia-Pacific,132000.0,82000.0,93.59,31.53,23800.0,0.78,5.0,1263028.0,62.06,1477028.0
PRD-2297,Gaming Gear,Asia-Pacific,202000.0,174000.0,167.39,67.32,24900.0,0.74,5.0,2115743.0,100.07,2491743.0
PRD-3451,Smart Home,North America,282000.0,253000.0,281.79,114.45,21300.0,0.95,4.2,3029342.0000000005,167.34000000000003,3564342.0000000005
PRD-1050,Consumer Electronics,Latin America,177000.0,118000.0,150.39,58.9,10000.0,0.61,4.6,619899.9999999998,91.48999999999998,914899.9999999998
PRD-3102,Smart Home,Europe,198000.0,103000.0,149.5,53.36,11000.0,0.81,4.0,756540.0,96.14,1057540.0
PRD-3047,Gaming Gear,Asia-Pacific,221000.0,147000.0,178.19,65.28,20200.0,0.74,4.5,1912782.0,112.91,2280782.0
PRD-1988,Home Automation,Europe,311000.0,187000.0,258.12,92.82,15800.0,0.77,4.1,2113740.0,165.3,2611740.0
PRD-1462,Wearable Tech,Asia-Pacific,277000.0,177000.0,237.03,89.18,14800.0,0.8,4.3,1734180.0,147.85,2188180.0
PRD-2581,Smart Home,North America,273000.0,220000.0,306.9,98.7,28100.0,0.95,4.5,5357420.0,208.2,5850420.0
PRD-3246,Gaming Gear,Middle East,213000.0,151000.0,195.69,72.72,5400.0,0.78,4.5,226256.0,122.97,664038.0
PRD-1981,Smart Home,North America,189000.0,209000.0,281.79,114.45,23900.0,0.95,5.0,3520426.000000001,167.34000000000003,3999426.000000001
PRD-1224,Kitchen Appliances,North America,251000.0,154000.0,250.65,87.22,16300.0,0.83,4.5,2258909.0,163.43,2663909.0
PRD-3352,Wearable Tech,Asia-Pacific,316000.0,192000.0,237.03,89.18,13600.0,0.8,3.8,1502760.0,147.85,2010760.0
PRD-2605,Personal Audio,Latin America,66010.0,42010.0,53.49,19.61,20300.0,0.69,4.1,580764.0,33.88,687764.0
PRD-1773,Outdoor Tech,North America,157000.0,106000.0,180.15,70.4,10300.0,0.77,4.5,867425.0,109.75,1130425.0
PRD-1842,Smart Home,Europe,200000.0,109000.0,149.5,53.36,15000.0,0.81,4.7,1133100.0,96.14,1442100.0
PRD-2236,Kitchen Appliances,Latin America,158000.0,86000.0,126.42,54.0,10200.0,0.69,4.0,494684.0,72.42,738684.0
PRD-1110,Consumer Electronics,Latin America,172000.0,101000.0,155.19,64.48,7900.0,0.61,4.2,443609.0,90.71,716609.0
PRD-2168,Home Automation,Europe,286000.0,161000.0,229.44,98.28,18000.0,0.77,5.0,1913880.0,131.16,2360880.0
PRD-3380,Consumer Electronics,Europe,372000.0,263000.0,508.98,204.75,12500.0,0.86,4.6,3167875.0,304.23,3802875.0
PRD-1346,Gaming Gear,North America,389000.0,228000.0,345.51,129.6,17600.0,0.89,4.5,3183016.0,215.91,3800016.0
PRD-2135,Kitchen Appliances,Europe,242000.0,165000.0,279.72,100.98,11700.0,0.84,5.0,1684258.0,178.74,2091258.0
PRD-2015,Kitchen Appliances,Europe,257000.0,163000.0,264.18,103.95,12400.0,0.84,4.7,1566852.0000000002,160.23000000000002,1986852.0000000002
PRD-1573,Health & Fitness,Asia-Pacific,114000.0,99000.0,98.99,30.55,30500.0,0.78,4.4,1874420.0,68.44,2087420.0
PRD-3256,Kitchen Appliances,Latin America,130000.0,80000.0,138.03,57.24,8100.0,0.69,3.8,444398.9999999999,80.78999999999999,654398.9999999999
PRD-3119,Consumer Electronics,Middle East,120000.0,89000.0,125.1,46.8,6100.0,0.6,4.0,268630.0,78.3,477630.0
PRD-2440,Health & Fitness,Latin America,114000.0,76000.0,103.48,34.92,13300.0,0.74,4.5,721848.0,68.56,911848.0
PRD-3248,Home Automation,Europe,308000.0,178000.0,258.12,92.82,17300.0,0.77,4.5,2373690.0,165.3,2859690.0
PRD-1505,Kitchen Appliances,Europe,206000.0,144000.0,279.72,100.98,13900.0,0.84,4.8,2134486.0,178.74,2484486.0
PRD-1574,Wearable Tech,North America,358000.0,202000.0,304.98,120.75,17700.0,1.0,5.0,2700871.0000000005,184.23000000000002,3260871.0000000005
PRD-1412,Wearable Tech,Europe,224000.0,158000.0,219.84,95.04,16500.0,0.77,4.0,1677200.0,124.8,2059200.0
PRD-1356,Gaming Gear,Middle East,185000.0,140000.0,195.69,72.72,5400.0,0.5,4.4,326741.0,122.97,664038.0
PRD-1890,Consumer Electronics,Latin America,158000.0,127000.0,150.39,58.9,10500.0,0.61,4.5,675644.9999999998,91.48999999999998,960644.9999999998
PRD-2813,Outdoor Tech,Europe,181000.0,135000.0,192.78,77.7,9500.0,0.61,3.5,777260.0,115.08,1093260.0
PRD-2687,Gaming Gear,Asia-Pacific,193000.0,142000.0,183.59,71.4,23500.0,0.74,4.7,2301465.0,112.19,2636465.0
PRD-1621,Smart Home,North America,326000.0,202000.0,290.16,101.85,27800.0,0.95,4.3,4707018.000000001,188.31000000000003,5235018.000000001
PRD-1873,Health & Fitness,Asia-Pacific,133000.0,86000.0,93.59,31.53,32800.0,0.78,4.6,1816568.0,62.06,2035568.0
PRD-2439,Consumer Electronics,Asia-Pacific,304000.0,205000.0,290.29,130.54,19400.0,0.85,4.3,2590150.0000000005,159.75000000000003,3099150.0000000005
PRD-2803,Health & Fitness,Asia-Pacific,133000.0,86000.0,88.19,32.5,30500.0,0.78,5.0,1479545.0,55.69,1698545.0
PRD-1673,Outdoor Tech,Europe,171000.0,143000.0,204.12,75.48,8300.0,0.61,4.5,753712.0,128.64,1067712.0
PRD-1035,Personal Audio,Europe,89000.0,74000.0,87.15,25.97,30500.0,0.79,4.9,1702990.0000000002,61.18000000000001,1865990.0000000002
PRD-1281,Health & Fitness,North America,137000.0,121000.0,112.79,39.9,21300.0,0.8,4.9,1294557.0000000002,72.89000000000001,1552557.0000000002
PRD-1586,Gaming Gear,North America,347000.0,233000.0,314.1,121.5,24000.0,0.89,5.0,4042400.000000001,192.60000000000002,4622400.000000001
PRD-1546,Kitchen Appliances,Latin America,141000.0,88000.0,122.55,49.14,10000.0,0.69,4.2,505100.0,73.41,734100.0
PRD-2568,Office Equipment,North America,92000.0,56000.0,70.31,23.52,16000.0,0.73,4.3,600640.0000000001,46.790000000000006,748640.0000000001
PRD-1562,Wearable Tech,Europe,244000.0,173000.0,212.97,87.12,17100.0,0.77,4.1,1735035.0,125.85,2152035.0
PRD-2226,Gaming Gear,Middle East,191000.0,119000.0,178.59,68.4,46995.99999999991,0.5,3.6,362159.0,110.19,5178489.23999999
PRD-2506,Consumer Electronics,Latin America,161000.0,94000.0,130.29,58.86,10100.0,0.69,4.4,466442.9999999999,71.42999999999999,721442.9999999999
PRD-3290,Consumer Electronics,Europe,423959.9999999991,283000.0,538.92,198.9,9600.0,0.86,5.0,2529192.0,340.02,3264192.0
PRD-1423,Health & Fitness,Asia-Pacific,104000.0,90000.0,82.79,33.48,29400.0,0.78,4.3,1255714.0000000002,49.31000000000001,1449714.0000000002
PRD-3217,Office Equipment,Latin America,101000.0,53000.0,77.48,27.16,7800.0,0.6,4.1,238496.0000000001,50.32000000000001,392496.00000000006
PRD-1366,Kitchen Appliances,Latin America,154000.0,73000.0,138.03,57.24,8700.0,0.69,4.3,475872.9999999999,80.78999999999999,702872.9999999999
PRD-2570,Consumer Electronics,Europe,348000.0,266000.0,464.07,193.05,12900.0,0.86,4.5,2882157.9999999995,271.02,3496157.9999999995
PRD-1938,Office Equipment,North America,80000.0,49000.0,70.31,23.52,18600.0,0.73,4.1,741294.0000000001,46.790000000000006,870294.0000000001
PRD-1291,Smart Home,North America,189000.0,213000.0,273.42,105.0,23400.0,0.95,4.3,3399028.0000000005,168.42000000000002,3941028.0000000005
PRD-2957,Gaming Gear,Asia-Pacific,197000.0,158000.0,188.99,63.24,23300.0,0.74,5.0,2574975.0,125.75,2929975.0
PRD-1542,Smart Home,Europe,171000.0,125000.0,158.47,63.8,14000.0,0.81,4.5,1029380.0,94.67,1325380.0
PRD-2730,Consumer Electronics,Latin America,193000.0,99000.0,150.39,58.9,7400.0,0.61,4.4,385025.9999999999,91.48999999999998,677025.9999999999
PRD-1494,Kitchen Appliances,North America,187000.0,123000.0,209.25,95.23,16200.0,0.83,4.9,1537124.0,114.02,1847124.0
PRD-3146,Gaming Gear,North America,399000.0,265000.0,366.45,125.55,19100.0,0.89,4.6,3937190.0,240.89999999999998,4601190.0
PRD-1034,Wearable Tech,North America,346000.0,225000.0,287.04,124.2,18000.0,0.93,4.2,2360120.0000000005,162.84000000000003,2931120.0000000005
PRD-1039,Smart Home,Europe,165000.0,108000.0,214.62,88.0,5800.0,0.53,4.6,461396.0,126.62,734396.0
PRD-2823,Outdoor Tech,North America,204000.0,108000.0,180.15,70.4,13600.0,0.77,4.1,1180600.0,109.75,1492600.0
PRD-1927,Office Equipment,Latin America,89000.0,51000.0,68.54,28.84,6400.0,0.6,3.9,114080.00000000004,39.7,254080.00000000003
PRD-3183,Outdoor Tech,North America,170000.0,111000.0,175.05,64.64,11800.0,0.77,3.9,1021838.0000000002,110.41000000000001,1302838.0000000002
PRD-1320,Consumer Electronics,Latin America,180000.0,130000.0,155.19,64.48,9900.0,0.61,3.9,588028.9999999999,90.71,898028.9999999999
PRD-2954,Wearable Tech,North America,336000.0,193000.0,322.92,117.3,18400.0,0.93,4.6,3254408.0,205.62,3783408.0
PRD-1875,Personal Audio,Europe,108000.0,80000.0,87.15,25.97,32600.0,0.79,4.8,1806468.0,61.18000000000001,1994468.0000000002
PRD-1005,Personal Audio,Europe,95000.0,75000.0,79.95,26.5,35000.0,0.82,4.4,1700750.0,53.45,1870750.0
PRD-1390,Health & Fitness,Latin America,121000.0,75000.0,103.48,34.92,10200.0,0.74,3.8,503312.0,68.56,699312.0
PRD-1374,Kitchen Appliances,North America,200000.0,167000.0,243.75,97.9,16900.0,0.83,4.6,2097865.0,145.85,2464865.0
PRD-2759,Health & Fitness,Middle East,144000.0,87000.0,129.27,51.48,7100.0,0.6,4.2,321309.0000000001,77.79000000000002,552309.0000000001
PRD-1960,Health & Fitness,Latin America,107000.0,73000.0,100.5,39.24,11000.0,0.74,4.4,493860.0,61.26,673860.0
PRD-2252,Wearable Tech,Europe,276000.0,170000.0,219.84,95.04,17400.0,0.77,3.9,1725520.0,124.8,2171520.0
PRD-2624,Wearable Tech,North America,339000.0,204000.0,304.98,120.75,15300.0,0.93,4.6,2275719.0000000005,184.23000000000002,2818719.0000000005
PRD-1213,Health & Fitness,Asia-Pacific,136000.0,96000.0,82.79,33.48,23200.0,0.78,4.6,911992.0000000002,49.31000000000001,1143992.0000000002
PRD-1678,Home Automation,Asia-Pacific,260000.0,157000.0,219.45,71.44,18500.0,0.74,4.5,2321185.0,148.01,2738185.0
PRD-2524,Personal Audio,Asia-Pacific,94000.0,55000.0,62.39,20.37,39900.0,0.82,5.0,1527597.9999999998,42.019999999999996,1676597.9999999998
PRD-1338,Office Equipment,North America,79000.0,47000.0,64.5,22.08,16000.0,0.73,3.7,552720.0,42.42,678720.0
PRD-2026,Kitchen Appliances,Latin America,151000.0,91000.0,126.42,54.0,8100.0,0.69,4.3,344602.0,72.42,586602.0
PRD-2477,Gaming Gear,Asia-Pacific,183000.0,152000.0,183.59,71.4,18700.0,0.74,5.0,1762953.0,112.19,2097953.0
PRD-1383,Outdoor Tech,North America,165000.0,131000.0,164.85,66.56,11000.0,0.77,3.8,785190.0,98.28999999999999,1081190.0
PRD-2123,Outdoor Tech,Europe,217000.0,138000.0,187.11,71.04,9400.0,0.61,3.7,736058.0,116.07000000000001,1091058.0
PRD-1652,Wearable Tech,Europe,273000.0,161000.0,247.32,89.76,15100.0,0.77,4.6,1945156.0,157.56,2379156.0
PRD-2237,Gaming Gear,Asia-Pacific,208000.0,149000.0,161.99,61.2,20900.0,0.74,4.4,1749511.0,100.79,2106511.0
PRD-1541,Consumer Electronics,North America,273000.0,202000.0,185.99,79.19,12500.0,0.84,5.0,860000.0000000002,106.80000000000001,1335000.0000000002
PRD-1829,Health & Fitness,Middle East,144000.0,87000.0,137.61,49.92,7600.0,0.6,3.8,435444.0000000001,87.69000000000001,666444.0000000001
PRD-2753,Outdoor Tech,Europe,186000.0,114000.0,187.11,71.04,8000.0,0.61,3.9,628560.0000000001,116.07000000000001,928560.0000000001
PRD-1003,Health & Fitness,Asia-Pacific,120000.0,95000.0,89.99,32.5,28000.0,0.8,4.7,1394719.9999999998,57.489999999999995,1609719.9999999998
PRD-2870,Consumer Electronics,Europe,412000.0,304969.99999999936,538.92,198.9,9200.0,0.86,4.7,2400184.0,340.02,3128184.0
PRD-3220,Health & Fitness,Latin America,106000.0,70000.0,100.5,39.24,12000.0,0.74,3.7,559120.0,61.26,735120.0
PRD-1648,Home Automation,Asia-Pacific,228000.0,128000.0,195.51,76.0,17100.0,0.74,4.7,1671620.9999999998,119.50999999999999,2043620.9999999998
PRD-1509,Consumer Electronics,Asia-Pacific,304000.0,205000.0,309.43,126.88,21100.0,0.85,5.0,3342805.0000000005,182.55,3851805.0000000005
PRD-1067,Gaming Gear,Asia-Pacific,233000.0,146000.0,188.99,63.24,24900.0,0.74,4.5,2752175.0,125.75,3131175.0
PRD-2883,Outdoor Tech,North America,198000.0,128000.0,185.25,62.72,10900.0,0.77,4.8,1009577.0,122.53,1335577.0
PRD-1408,Home Automation,Asia-Pacific,255000.0,141000.0,213.47,80.56,12300.0,0.74,4.1,1238793.0,132.91,1634793.0
PRD-1189,Smart Home,Middle East,178000.0,118000.0,208.05,80.08,6000.0,0.53,4.7,471820.0000000001,127.97000000000001,767820.0000000001
PRD-1199,Health & Fitness,Middle East,124000.0,76000.0,137.61,49.92,5900.0,0.6,3.6,317371.00000000006,87.69000000000001,517371.00000000006
PRD-2408,Home Automation,Europe,253000.0,165000.0,258.12,92.82,16300.0,0.77,4.6,2276390.0,165.3,2694390.0
PRD-2988,Office Equipment,North America,75000.0,50000.0,70.31,23.52,16500.0,0.73,3.7,647035.0000000001,46.790000000000006,772035.0000000001
PRD-1535,Kitchen Appliances,Europe,240000.0,157000.0,256.41,95.04,15000.0,0.84,4.6,2023550.0,161.37,2420550.0
PRD-2384,Wearable Tech,North America,278000.0,200000.0,269.1,103.5,17100.0,0.93,4.0,2353760.0000000005,165.60000000000002,2831760.0000000005
PRD-2162,Wearable Tech,Europe,247000.0,182000.0,233.58,92.4,13500.0,0.77,4.5,1476930.0,141.18,1905930.0
PRD-2323,Health & Fitness,Asia-Pacific,125000.0,83000.0,85.49,29.58,24600.0,0.78,4.9,1167386.0,55.91,1375386.0
PRD-3462,Smart Home,Europe,166000.0,107000.0,145.02,60.32,14300.0,0.81,3.8,938210.0000000002,84.70000000000002,1211210.0000000002
PRD-3027,Consumer Electronics,Europe,117000.0,63000.0,80.99,36.38,11900.0,0.78,4.3,350858.9999999999,44.60999999999999,530858.9999999999
PRD-1868,Home Automation,Europe,242000.0,185000.0,243.78,95.55,16600.0,0.77,4.9,2033618.0000000005,148.23000000000002,2460618.0000000005
PRD-3308,Home Automation,Europe,300000.0,207000.0,215.1,81.9,20500.0,0.77,4.1,2223599.9999999995,133.2,2730599.9999999995
PRD-1893,Outdoor Tech,North America,204000.0,108000.0,154.65,68.48,9700.0,0.77,4.8,523849.0,86.17,835849.0
PRD-2630,Consumer Electronics,Europe,423959.9999999991,304969.99999999936,479.04,210.6,10300.0,0.86,5.0,1993932.0000000005,268.44000000000005,2764932.0000000005
PRD-3459,Consumer Electronics,Asia-Pacific,340000.0,260000.0,319.0,112.24,23400.0,0.85,5.0,4238184.0,206.76,4838184.0
PRD-2468,Home Automation,Europe,245000.0,194000.0,215.1,81.9,19400.0,0.77,4.2,2145080.0,133.2,2584080.0
PRD-2878,Home Automation,Asia-Pacific,265000.0,128000.0,213.47,80.56,17100.0,0.74,4.2,1835761.0,132.91,2272761.0
PRD-3170,Consumer Electronics,Europe,352000.0,280000.0,508.98,204.75,10100.0,0.86,4.9,2440723.0,304.23,3072723.0
PRD-1011,Health & Fitness,North America,150000.0,105000.0,119.99,42.0,24500.0,0.78,4.5,1655754.9999999998,77.99,1910754.9999999998
PRD-2341,Smart Home,North America,310000.0,216000.0,273.42,105.0,30700.0,0.95,5.0,4644494.000000001,168.42000000000002,5170494.000000001
PRD-3000,Consumer Electronics,Latin America,196000.0,110000.0,155.19,64.48,7300.0,0.61,3.7,356183.0,90.71,662183.0
PRD-2863,Health & Fitness,Asia-Pacific,130000.0,102000.0,90.89,35.43,24100.0,0.78,4.6,1104586.0,55.46,1336586.0
PRD-2512,Wearable Tech,Asia-Pacific,260000.0,179000.0,237.03,89.18,19500.0,0.8,3.9,2444075.0,147.85,2883075.0
PRD-2140,Health & Fitness,Latin America,98000.0,64000.0,109.45,33.84,12400.0,0.74,4.3,775564.0,75.61,937564.0
PRD-3112,Wearable Tech,Asia-Pacific,263000.0,188000.0,259.48,95.06,15300.0,0.8,4.3,2064626.0000000005,164.42000000000002,2515626.0000000005
PRD-2651,Consumer Electronics,North America,250000.0,176000.0,191.99,86.39,13200.0,0.84,4.3,967920.0,105.60000000000001,1393920.0
PRD-3482,Wearable Tech,Europe,237000.0,201000.0,240.45,81.84,17400.0,0.77,4.5,2321813.9999999995,158.60999999999999,2759813.9999999995
PRD-1310,Consumer Electronics,Europe,352000.0,280000.0,464.07,193.05,11900.0,0.86,5.0,2593138.0,271.02,3225138.0
PRD-2852,Wearable Tech,Europe,278000.0,179000.0,240.45,81.84,13800.0,0.77,4.3,1731818.0,158.60999999999999,2188818.0
PRD-2537,Gaming Gear,Asia-Pacific,242000.0,178000.0,188.99,63.24,22700.0,0.74,4.6,2434525.0,125.75,2854525.0
PRD-2697,Office Equipment,Europe,118000.0,66000.0,94.34,37.4,15200.0,0.78,4.3,681488.0000000001,56.940000000000005,865488.0000000001
PRD-2101,Smart Home,North America,347000.0,211000.0,298.53,111.3,22600.0,0.95,4.4,3673397.999999999,187.22999999999996,4231397.999999999
PRD-1583,Outdoor Tech,Europe,209000.0,112000.0,175.77,73.26,9500.0,0.61,4.0,652845.0,102.51,973845.0
